Number of prospects entering the Quiz Funnel,Cost per Prospect Entering the Quiz Funnel,Lead Conversion Rate,Sales per Lead,Break-even Product Price,Number of generated leads,Number of Sales,Initial Ad Investment,Revenue
5500,0.8,0.28,0.2,14.285714285714285,1540.0000000000002,308.00000000000006,4400,4400.000000000001
6000,0.4,0.14,0.2,14.285714285714285,840.0000000000001,168.00000000000003,2400,2400.0000000000005
6000,0.4,0.2,0.14,14.285714285714285,1200,168.00000000000003,2400,2400.0000000000005
6000,0.5,0.25,0.14,14.285714285714285,1500,210.00000000000003,3000,3000
6000,0.6,0.3,0.14,14.285714285714285,1800,252.00000000000003,3600,3600
6000,0.8,0.28,0.2,14.285714285714285,1680.0000000000002,336.00000000000006,4800,4800.000000000001
6500,0.4,0.14,0.2,14.285714285714285,910.0000000000001,182.00000000000003,2600,2600
6500,0.4,0.2,0.14,14.285714285714285,1300,182.00000000000003,2600,2600
6500,0.5,0.25,0.14,14.285714285714285,1625,227.50000000000003,3250,3250
6500,0.6,0.3,0.14,14.285714285714285,1950,273,3900,3899.9999999999995
6500,0.8,0.28,0.2,14.285714285714285,1820.0000000000002,364.00000000000006,5200,5200
7000,0.4,0.14,0.2,14.285714285714285,980.0000000000001,196.00000000000003,2800,2800
7000,0.4,0.2,0.14,14.285714285714285,1400,196.00000000000003,2800,2800
7000,0.5,0.25,0.14,14.285714285714285,1750,245.00000000000003,3500,3500
7000,0.6,0.3,0.14,14.285714285714285,2100,294,4200,4200
7000,0.8,0.28,0.2,14.285714285714285,1960.0000000000002,392.00000000000006,5600,5600
7500,0.4,0.14,0.2,14.285714285714285,1050,210,3000,3000
7500,0.4,0.2,0.14,14.285714285714285,1500,210.00000000000003,3000,3000
7500,0.5,0.25,0.14,14.285714285714285,1875,262.5,3750,3749.9999999999995
7500,0.6,0.3,0.14,14.285714285714285,2250,315.00000000000006,4500,4500.000000000001
7500,0.8,0.28,0.2,14.285714285714285,2100,420,6000,6000
8000,0.4,0.14,0.2,14.285714285714285,1120,224,3200,3200
8000,0.4,0.2,0.14,14.285714285714285,1600,224.00000000000003,3200,3200
8000,0.5,0.25,0.14,14.285714285714285,2000,280,4000,3999.9999999999995
8000,0.6,0.3,0.14,14.285714285714285,2400,336.00000000000006,4800,4800.000000000001
8000,0.8,0.28,0.2,14.285714285714285,2240,448,6400,6400
8500,0.4,0.14,0.2,14.285714285714285,1190,238,3400,3399.9999999999995
8500,0.4,0.2,0.14,14.285714285714285,1700,238.00000000000003,3400,3400
8500,0.5,0.25,0.14,14.285714285714285,2125,297.5,4250,4250
8500,0.6,0.3,0.14,14.285714285714285,2550,357.00000000000006,5100,5100
8500,0.8,0.28,0.2,14.285714285714285,2380,476,6800,6799.999999999999
9000,0.4,0.14,0.2,14.285714285714285,1260.0000000000002,252.00000000000006,3600,3600.0000000000005
9000,0.4,0.2,0.14,14.285714285714285,1800,252.00000000000003,3600,3600
9000,0.5,0.25,0.14,14.285714285714285,2250,315.00000000000006,4500,4500.000000000001
9000,0.6,0.3,0.14,14.285714285714285,2700,378.00000000000006,5400,5400
9000,0.8,0.28,0.2,14.285714285714285,2520.0000000000005,504.0000000000001,7200,7200.000000000001
9500,0.4,0.14,0.2,14.285714285714285,1330.0000000000002,266.00000000000006,3800,3800.0000000000005
9500,0.4,0.2,0.14,14.285714285714285,1900,266,3800,3799.9999999999995
9500,0.5,0.25,0.14,14.285714285714285,2375,332.50000000000006,4750,4750.000000000001
9500,0.6,0.3,0.14,14.285714285714285,2850,399.00000000000006,5700,5700
9500,0.8,0.28,0.2,14.285714285714285,2660.0000000000005,532.0000000000001,7600,7600.000000000001
10000,0.4,0.14,0.2,14.285714285714285,1400.0000000000002,280.00000000000006,4000,4000.0000000000005
10000,0.4,0.2,0.14,14.285714285714285,2000,280,4000,3999.9999999999995
10000,0.5,0.25,0.14,14.285714285714285,2500,350.00000000000006,5000,5000.000000000001
10000,0.6,0.3,0.14,14.285714285714285,3000,420.00000000000006,6000,6000
10000,0.8,0.28,0.2,14.285714285714285,2800.0000000000005,560.0000000000001,8000,8000.000000000001
10500,0.4,0.14,0.2,14.285714285714285,1470.0000000000002,294.00000000000006,4200,4200.000000000001
10500,0.4,0.2,0.14,14.285714285714285,2100,294,4200,4200
10500,0.5,0.25,0.14,14.285714285714285,2625,367.50000000000006,5250,5250
10500,0.6,0.3,0.14,14.285714285714285,3150,441.00000000000006,6300,6300
10500,0.8,0.28,0.2,14.285714285714285,2940.0000000000005,588.0000000000001,8400,8400.000000000002
11000,0.4,0.14,0.2,14.285714285714285,1540.0000000000002,308.00000000000006,4400,4400.000000000001
11000,0.4,0.2,0.14,14.285714285714285,2200,308.00000000000006,4400,4400.000000000001
11000,0.5,0.25,0.14,14.285714285714285,2750,385.00000000000006,5500,5500
11000,0.6,0.3,0.14,14.285714285714285,3300,462.00000000000006,6600,6600
11000,0.8,0.28,0.2,14.285714285714285,3080.0000000000005,616.0000000000001,8800,8800.000000000002
11500,0.4,0.14,0.2,14.285714285714285,1610.0000000000002,322.00000000000006,4600,4600.000000000001
11500,0.4,0.2,0.14,14.285714285714285,2300,322.00000000000006,4600,4600.000000000001
11500,0.5,0.25,0.14,14.285714285714285,2875,402.50000000000006,5750,5750
11500,0.6,0.3,0.14,14.285714285714285,3450,483.00000000000006,6900,6900
11500,0.8,0.28,0.2,14.285714285714285,3220.0000000000005,644.0000000000001,9200,9200.000000000002
12000,0.4,0.14,0.2,14.285714285714285,1680.0000000000002,336.00000000000006,4800,4800.000000000001
12000,0.4,0.2,0.14,14.285714285714285,2400,336.00000000000006,4800,4800.000000000001
12000,0.5,0.25,0.14,14.285714285714285,3000,420.00000000000006,6000,6000
12000,0.6,0.3,0.14,14.285714285714285,3600,504.00000000000006,7200,7200
12000,0.8,0.28,0.2,14.285714285714285,3360.0000000000005,672.0000000000001,9600,9600.000000000002
12500,0.4,0.14,0.2,14.285714285714285,1750.0000000000002,350.00000000000006,5000,5000.000000000001
12500,0.4,0.2,0.14,14.285714285714285,2500,350.00000000000006,5000,5000.000000000001
12500,0.5,0.25,0.14,14.285714285714285,3125,437.50000000000006,6250,6250
12500,0.6,0.3,0.14,14.285714285714285,3750,525,7500,7499.999999999999
12500,0.8,0.28,0.2,14.285714285714285,3500.0000000000005,700.0000000000001,10000,10000.000000000002
13000,0.4,0.14,0.2,14.285714285714285,1820.0000000000002,364.00000000000006,5200,5200
13000,0.4,0.2,0.14,14.285714285714285,2600,364.00000000000006,5200,5200
13000,0.5,0.25,0.14,14.285714285714285,3250,455.00000000000006,6500,6500
13000,0.6,0.3,0.14,14.285714285714285,3900,546,7800,7799.999999999999
13000,0.8,0.28,0.2,14.285714285714285,3640.0000000000005,728.0000000000001,10400,10400
13500,0.4,0.14,0.2,14.285714285714285,1890.0000000000002,378.00000000000006,5400,5400
13500,0.4,0.2,0.14,14.285714285714285,2700,378.00000000000006,5400,5400
13500,0.5,0.25,0.14,14.285714285714285,3375,472.50000000000006,6750,6750
13500,0.6,0.3,0.14,14.285714285714285,4050,567,8100,8099.999999999999
13500,0.8,0.28,0.2,14.285714285714285,3780.0000000000005,756.0000000000001,10800,10800
14000,0.4,0.14,0.2,14.285714285714285,1960.0000000000002,392.00000000000006,5600,5600
14000,0.4,0.2,0.14,14.285714285714285,2800,392.00000000000006,5600,5600
14000,0.5,0.25,0.14,14.285714285714285,3500,490.00000000000006,7000,7000
14000,0.6,0.3,0.14,14.285714285714285,4200,588,8400,8400
14000,0.8,0.28,0.2,14.285714285714285,3920.0000000000005,784.0000000000001,11200,11200
14500,0.4,0.14,0.2,14.285714285714285,2030.0000000000002,406.00000000000006,5800,5800
14500,0.4,0.2,0.14,14.285714285714285,2900,406.00000000000006,5800,5800
14500,0.5,0.25,0.14,14.285714285714285,3625,507.50000000000006,7250,7250
14500,0.6,0.3,0.14,14.285714285714285,4350,609.0000000000001,8700,8700.000000000002
14500,0.8,0.28,0.2,14.285714285714285,4060.0000000000005,812.0000000000001,11600,11600
15000,0.4,0.14,0.2,14.285714285714285,2100,420,6000,6000
15000,0.4,0.2,0.14,14.285714285714285,3000,420.00000000000006,6000,6000
15000,0.5,0.25,0.14,14.285714285714285,3750,525,7500,7499.999999999999
15000,0.6,0.3,0.14,14.285714285714285,4500,630.0000000000001,9000,9000.000000000002
15000,0.8,0.28,0.2,14.285714285714285,4200,840,12000,12000
15500,0.4,0.14,0.2,14.285714285714285,2170,434,6200,6200
15500,0.4,0.2,0.14,14.285714285714285,3100,434.00000000000006,6200,6200
15500,0.5,0.25,0.14,14.285714285714285,3875,542.5,7750,7749.999999999999
15500,0.6,0.3,0.14,14.285714285714285,4650,651.0000000000001,9300,9300.000000000002
15500,0.8,0.28,0.2,14.285714285714285,4340,868,12400,12400
16000,0.4,0.14,0.2,14.285714285714285,2240,448,6400,6400
16000,0.4,0.2,0.14,14.285714285714285,3200,448.00000000000006,6400,6400
16000,0.5,0.25,0.14,14.285714285714285,4000,560,8000,7999.999999999999
16000,0.6,0.3,0.14,14.285714285714285,4800,672.0000000000001,9600,9600.000000000002
16000,0.8,0.28,0.2,14.285714285714285,4480,896,12800,12800
16500,0.4,0.14,0.2,14.285714285714285,2310,462,6600,6599.999999999999
16500,0.4,0.2,0.14,14.285714285714285,3300,462.00000000000006,6600,6600
16500,0.5,0.25,0.14,14.285714285714285,4125,577.5,8250,8250
16500,0.6,0.3,0.14,14.285714285714285,4950,693.0000000000001,9900,9900.000000000002
16500,0.8,0.28,0.2,14.285714285714285,4620,924,13200,13199.999999999998
17000,0.4,0.14,0.2,14.285714285714285,2380,476,6800,6799.999999999999
17000,0.4,0.2,0.14,14.285714285714285,3400,476.00000000000006,6800,6800
17000,0.5,0.25,0.14,14.285714285714285,4250,595,8500,8500
17000,0.6,0.3,0.14,14.285714285714285,5100,714.0000000000001,10200,10200
17000,0.8,0.28,0.2,14.285714285714285,4760,952,13600,13599.999999999998
17500,0.4,0.14,0.2,14.285714285714285,2450.0000000000005,490.0000000000001,7000,7000.000000000001
17500,0.4,0.2,0.14,14.285714285714285,3500,490.00000000000006,7000,7000
17500,0.5,0.25,0.14,14.285714285714285,4375,612.5000000000001,8750,8750.000000000002
17500,0.6,0.3,0.14,14.285714285714285,5250,735.0000000000001,10500,10500
17500,0.8,0.28,0.2,14.285714285714285,4900.000000000001,980.0000000000002,14000,14000.000000000002
18000,0.4,0.14,0.2,14.285714285714285,2520.0000000000005,504.0000000000001,7200,7200.000000000001
18000,0.4,0.2,0.14,14.285714285714285,3600,504.00000000000006,7200,7200
18000,0.5,0.25,0.14,14.285714285714285,4500,630.0000000000001,9000,9000.000000000002
18000,0.6,0.3,0.14,14.285714285714285,5400,756.0000000000001,10800,10800
18000,0.8,0.28,0.2,14.285714285714285,5040.000000000001,1008.0000000000002,14400,14400.000000000002
18500,0.4,0.14,0.2,14.285714285714285,2590.0000000000005,518.0000000000001,7400,7400.000000000001
18500,0.4,0.2,0.14,14.285714285714285,3700,518,7400,7399.999999999999
18500,0.5,0.25,0.14,14.285714285714285,4625,647.5000000000001,9250,9250.000000000002
18500,0.6,0.3,0.14,14.285714285714285,5550,777.0000000000001,11100,11100
18500,0.8,0.28,0.2,14.285714285714285,5180.000000000001,1036.0000000000002,14800,14800.000000000002
19000,0.4,0.14,0.2,14.285714285714285,2660.0000000000005,532.0000000000001,7600,7600.000000000001
19000,0.4,0.2,0.14,14.285714285714285,3800,532,7600,7599.999999999999
19000,0.5,0.25,0.14,14.285714285714285,4750,665.0000000000001,9500,9500.000000000002
19000,0.6,0.3,0.14,14.285714285714285,5700,798.0000000000001,11400,11400
19000,0.8,0.28,0.2,14.285714285714285,5320.000000000001,1064.0000000000002,15200,15200.000000000002
19500,0.4,0.14,0.2,14.285714285714285,2730.0000000000005,546.0000000000001,7800,7800.000000000001
19500,0.4,0.2,0.14,14.285714285714285,3900,546,7800,7799.999999999999
19500,0.5,0.25,0.14,14.285714285714285,4875,682.5000000000001,9750,9750.000000000002
19500,0.6,0.3,0.14,14.285714285714285,5850,819.0000000000001,11700,11700
19500,0.8,0.28,0.2,14.285714285714285,5460.000000000001,1092.0000000000002,15600,15600.000000000002
20000,0.4,0.14,0.2,14.285714285714285,2800.0000000000005,560.0000000000001,8000,8000.000000000001
20000,0.4,0.2,0.14,14.285714285714285,4000,560,8000,7999.999999999999
20000,0.5,0.25,0.14,14.285714285714285,5000,700.0000000000001,10000,10000.000000000002
20000,0.6,0.3,0.14,14.285714285714285,6000,840.0000000000001,12000,12000
20000,0.8,0.28,0.2,14.285714285714285,5600.000000000001,1120.0000000000002,16000,16000.000000000002
1000,0.4,0.28,0.09999999999999999,14.285714285714286,280,27.999999999999996,400,399.99999999999994
1500,0.4,0.28,0.09999999999999999,14.285714285714286,420.00000000000006,42,600,600
2000,0.4,0.28,0.09999999999999999,14.285714285714286,560,55.99999999999999,800,799.9999999999999
2500,0.4,0.28,0.09999999999999999,14.285714285714286,700.0000000000001,70,1000,1000
3000,0.4,0.28,0.09999999999999999,14.285714285714286,840.0000000000001,84,1200,1200
3500,0.4,0.28,0.09999999999999999,14.285714285714286,980.0000000000001,98,1400,1400
4000,0.4,0.28,0.09999999999999999,14.285714285714286,1120,111.99999999999999,1600,1599.9999999999998
4500,0.4,0.28,0.09999999999999999,14.285714285714286,1260.0000000000002,126.00000000000001,1800,1800.0000000000002
5000,0.4,0.28,0.09999999999999999,14.285714285714286,1400.0000000000002,140,2000,2000
5500,0.4,0.28,0.09999999999999999,14.285714285714286,1540.0000000000002,154,2200,2200
6000,0.4,0.28,0.09999999999999999,14.285714285714286,1680.0000000000002,168,2400,2400
6500,0.4,0.28,0.09999999999999999,14.285714285714286,1820.0000000000002,182,2600,2600
7000,0.4,0.28,0.09999999999999999,14.285714285714286,1960.0000000000002,196,2800,2800
7500,0.4,0.28,0.09999999999999999,14.285714285714286,2100,209.99999999999997,3000,2999.9999999999995
8000,0.4,0.28,0.09999999999999999,14.285714285714286,2240,223.99999999999997,3200,3199.9999999999995
8500,0.4,0.28,0.09999999999999999,14.285714285714286,2380,237.99999999999997,3400,3400
9000,0.4,0.28,0.09999999999999999,14.285714285714286,2520.0000000000005,252.00000000000003,3600,3600.0000000000005
9500,0.4,0.28,0.09999999999999999,14.285714285714286,2660.0000000000005,266,3800,3800
10000,0.4,0.28,0.09999999999999999,14.285714285714286,2800.0000000000005,280,4000,4000
10500,0.4,0.28,0.09999999999999999,14.285714285714286,2940.0000000000005,294,4200,4200
11000,0.4,0.28,0.09999999999999999,14.285714285714286,3080.0000000000005,308,4400,4400
11500,0.4,0.28,0.09999999999999999,14.285714285714286,3220.0000000000005,322,4600,4600
12000,0.4,0.28,0.09999999999999999,14.285714285714286,3360.0000000000005,336,4800,4800
12500,0.4,0.28,0.09999999999999999,14.285714285714286,3500.0000000000005,350,5000,5000
13000,0.4,0.28,0.09999999999999999,14.285714285714286,3640.0000000000005,364,5200,5200
13500,0.4,0.28,0.09999999999999999,14.285714285714286,3780.0000000000005,378,5400,5400
14000,0.4,0.28,0.09999999999999999,14.285714285714286,3920.0000000000005,392,5600,5600
14500,0.4,0.28,0.09999999999999999,14.285714285714286,4060.0000000000005,406,5800,5800
15000,0.4,0.28,0.09999999999999999,14.285714285714286,4200,419.99999999999994,6000,5999.999999999999
15500,0.4,0.28,0.09999999999999999,14.285714285714286,4340,433.99999999999994,6200,6199.999999999999
16000,0.4,0.28,0.09999999999999999,14.285714285714286,4480,447.99999999999994,6400,6399.999999999999
16500,0.4,0.28,0.09999999999999999,14.285714285714286,4620,461.99999999999994,6600,6599.999999999999
17000,0.4,0.28,0.09999999999999999,14.285714285714286,4760,475.99999999999994,6800,6800
17500,0.4,0.28,0.09999999999999999,14.285714285714286,4900.000000000001,490.00000000000006,7000,7000.000000000001
18000,0.4,0.28,0.09999999999999999,14.285714285714286,5040.000000000001,504.00000000000006,7200,7200.000000000001
18500,0.4,0.28,0.09999999999999999,14.285714285714286,5180.000000000001,518,7400,7400
19000,0.4,0.28,0.09999999999999999,14.285714285714286,5320.000000000001,532,7600,7600
19500,0.4,0.28,0.09999999999999999,14.285714285714286,5460.000000000001,546,7800,7800
20000,0.4,0.28,0.09999999999999999,14.285714285714286,5600.000000000001,560,8000,8000
1000,0.6,0.22,0.19,14.35406698564593,220,41.8,600,599.9999999999999
1500,0.6,0.22,0.19,14.35406698564593,330,62.7,900,899.9999999999999
2000,0.6,0.22,0.19,14.35406698564593,440,83.6,1200,1199.9999999999998
2500,0.6,0.22,0.19,14.35406698564593,550,104.5,1500,1499.9999999999998
3000,0.6,0.22,0.19,14.35406698564593,660,125.4,1800,1799.9999999999998
3500,0.6,0.22,0.19,14.35406698564593,770,146.3,2100,2100
4000,0.6,0.22,0.19,14.35406698564593,880,167.2,2400,2399.9999999999995
4500,0.6,0.22,0.19,14.35406698564593,990,188.1,2700,2699.9999999999995
5000,0.6,0.22,0.19,14.35406698564593,1100,209,3000,2999.9999999999995
5500,0.6,0.22,0.19,14.35406698564593,1210,229.9,3300,3299.9999999999995
6000,0.6,0.22,0.19,14.35406698564593,1320,250.8,3600,3599.9999999999995
6500,0.6,0.22,0.19,14.35406698564593,1430,271.7,3900,3899.999999999999
7000,0.6,0.22,0.19,14.35406698564593,1540,292.6,4200,4200
7500,0.6,0.22,0.19,14.35406698564593,1650,313.5,4500,4499.999999999999
8000,0.6,0.22,0.19,14.35406698564593,1760,334.4,4800,4799.999999999999
8500,0.6,0.22,0.19,14.35406698564593,1870,355.3,5100,5099.999999999999
9000,0.6,0.22,0.19,14.35406698564593,1980,376.2,5400,5399.999999999999
9500,0.6,0.22,0.19,14.35406698564593,2090,397.1,5700,5699.999999999999
10000,0.6,0.22,0.19,14.35406698564593,2200,418,6000,5999.999999999999
10500,0.6,0.22,0.19,14.35406698564593,2310,438.9,6300,6299.999999999998
11000,0.6,0.22,0.19,14.35406698564593,2420,459.8,6600,6599.999999999999
11500,0.6,0.22,0.19,14.35406698564593,2530,480.7,6900,6899.999999999999
12000,0.6,0.22,0.19,14.35406698564593,2640,501.6,7200,7199.999999999999
12500,0.6,0.22,0.19,14.35406698564593,2750,522.5,7500,7499.999999999999
13000,0.6,0.22,0.19,14.35406698564593,2860,543.4,7800,7799.999999999998
13500,0.6,0.22,0.19,14.35406698564593,2970,564.3,8100,8099.999999999998
14000,0.6,0.22,0.19,14.35406698564593,3080,585.2,8400,8400
14500,0.6,0.22,0.19,14.35406698564593,3190,606.1,8700,8699.999999999998
15000,0.6,0.22,0.19,14.35406698564593,3300,627,9000,8999.999999999998
15500,0.6,0.22,0.19,14.35406698564593,3410,647.9,9300,9299.999999999998
16000,0.6,0.22,0.19,14.35406698564593,3520,668.8,9600,9599.999999999998
16500,0.6,0.22,0.19,14.35406698564593,3630,689.7,9900,9899.999999999998
17000,0.6,0.22,0.19,14.35406698564593,3740,710.6,10200,10199.999999999998
17500,0.6,0.22,0.19,14.35406698564593,3850,731.5,10500,10499.999999999998
18000,0.6,0.22,0.19,14.35406698564593,3960,752.4,10800,10799.999999999998
18500,0.6,0.22,0.19,14.35406698564593,4070,773.3,11100,11099.999999999998
19000,0.6,0.22,0.19,14.35406698564593,4180,794.2,11400,11399.999999999998
19500,0.6,0.22,0.19,14.35406698564593,4290,815.1,11700,11699.999999999998
20000,0.6,0.22,0.19,14.35406698564593,4400,836,12000,11999.999999999998
1000,0.5,0.29000000000000004,0.12,14.36781609195402,290.00000000000006,34.800000000000004,500,500
1500,0.5,0.29000000000000004,0.12,14.36781609195402,435.00000000000006,52.2,750,749.9999999999999
